/outn X,/outn Y,/input X,/input Y,/reference X,/reference Y,/CLK X,/CLK Y,diff X,diff Y
9.715091549197375e-09,1.799991387423673,9.715091549197375e-09,0.9515048292536272,9.715091549197375e-09,0.450857671480355,9.715091549197375e-09,-5.139796155810474e-06,9.715091549197375e-09,0.5006471577732723
1e-08,1.799992645783627,1e-08,0.9514728994817182,1e-08,0.4508516615640165,1e-08,4.490884580908478e-06,1e-08,0.5006212379177017
1.000327606200209e-08,1.800132823083606,1.000327606200209e-08,0.9515286192456548,1.000327606200209e-08,0.4508776632390324,1.000327606200209e-08,0.003589367380808922,1.000327606200209e-08,0.5006509560066223
1.000628865011053e-08,1.800144064707479,1.000628865011053e-08,0.9515105287244904,1.000628865011053e-08,0.4508614404556652,1.000628865011053e-08,0.004220484649607397,1.000628865011053e-08,0.5006490882688253
1.000829744854792e-08,1.799993958481036,1.000829744854792e-08,0.9514171072559341,1.000829744854792e-08,0.4508063504353418,1.000829744854792e-08,0.0008438073827752991,1.000829744854792e-08,0.5006107568205922
1.001e-08,1.799764675720119,1.001e-08,0.9513266456429798,1.001e-08,0.4507679020334335,1.001e-08,-0.004613596950949735,1.001e-08,0.5005587436095462
1.00102768777244e-08,1.799706223501854,1.00102768777244e-08,0.9513021981016159,1.00102768777244e-08,0.4507544425270978,1.00102768777244e-08,-0.006061154717442619,1.00102768777244e-08,0.5005477555745181
1.00108306331732e-08,1.799594684453404,1.00108306331732e-08,0.9512618661460168,1.00108306331732e-08,0.4507355370320283,1.00108306331732e-08,-0.008880749468384361,1.00108306331732e-08,0.5005263291139885
1.001133425817979e-08,1.799502129154062,1.001133425817979e-08,0.9512383128952385,1.001133425817979e-08,0.4507292458640381,1.001133425817979e-08,-0.01131306888203057,1.001133425817979e-08,0.5005090670312005
1.001234150819298e-08,1.799337378173597,1.001234150819298e-08,0.9512147339216696,1.001234150819298e-08,0.4507290956022998,1.001234150819298e-08,-0.01587368762193689,1.001234150819298e-08,0.5004856383193697
1.001435600821936e-08,1.799062183428022,1.001435600821936e-08,0.9512122473987354,1.001435600821936e-08,0.4507386465336395,1.001435600821936e-08,-0.02423909733138688,1.001435600821936e-08,0.500473600865096
1.001838500827212e-08,1.798614089397953,1.001838500827212e-08,0.9512427805905899,1.001838500827212e-08,0.4507434930449258,1.001838500827212e-08,-0.03987066054802785,1.001838500827212e-08,0.500499287545664
1.002205109006191e-08,1.798502785898086,1.002205109006191e-08,0.9513681805649922,1.002205109006191e-08,0.4507989018239438,1.002205109006191e-08,-0.04792833719594707,1.002205109006191e-08,0.5005692787410484
1.002840680708377e-08,1.799549495688963,1.002840680708377e-08,0.9517742568715025,1.002840680708377e-08,0.4509844754203569,1.002840680708377e-08,-0.02721458807991934,1.002840680708377e-08,0.5007897814511456
1.003423204875991e-08,1.802268334079472,1.003423204875991e-08,0.9523850703992055,1.003423204875991e-08,0.4512637641643577,1.003423204875991e-08,0.0443198435208042,1.003423204875991e-08,0.5011213062348479
1.003932758030601e-08,1.806485835192006,1.003932758030601e-08,0.9528446543635298,1.003932758030601e-08,0.4514764782302269,1.003932758030601e-08,0.142384095968938,1.003932758030601e-08,0.501368176133303
1.004489681775258e-08,1.814504689235949,1.004489681775258e-08,0.9531882362820461,1.004489681775258e-08,0.4516681157301619,1.004489681775258e-08,0.2623950528480667,1.004489681775258e-08,0.5015201205518842
1.004933992051572e-08,1.825940123416446,1.004933992051572e-08,0.9534320330547383,1.004933992051572e-08,0.4518469670334107,1.004933992051572e-08,0.350029693499153,1.004933992051572e-08,0.5015850660213277
1.005439112097595e-08,1.839803962487339,1.005439112097595e-08,0.9534737875134639,1.005439112097595e-08,0.451911410350799,1.005439112097595e-08,0.4382384085733791,1.005439112097595e-08,0.5015623771626649
1.006063217459862e-08,1.849107897509843,1.006063217459862e-08,0.9530455291991295,1.006063217459862e-08,0.4517820207771932,1.006063217459862e-08,0.5392787064538175,1.006063217459862e-08,0.5012635084219363
1.006887059851846e-08,1.839292166152867,1.006887059851846e-08,0.9517178171436684,1.006887059851846e-08,0.4512945394903793,1.006887059851846e-08,0.6661902002701496,1.006887059851846e-08,0.5004232776532891
1.007951764387067e-08,1.785149584057429,1.007951764387067e-08,0.9490643137336984,1.007951764387067e-08,0.4502437604748984,1.007951764387067e-08,0.8223995387585725,1.007951764387067e-08,0.4988205532587999
1.009386512721787e-08,1.63601356380259,1.009386512721787e-08,0.9449739342736915,1.009386512721787e-08,0.4480593631093552,1.009386512721787e-08,1.017913402542452,1.009386512721787e-08,0.4969145711643363
1.010868277000901e-08,1.386563081086883,1.010868277000901e-08,0.9414981539226519,1.010868277000901e-08,0.4444438945895795,1.010868277000901e-08,1.195594757711928,1.010868277000901e-08,0.4970542593330724
1.011907602698274e-08,1.159629982284606,1.011907602698274e-08,0.9375693559373067,1.011907602698274e-08,0.4416253699274038,1.011907602698274e-08,1.301410165913502,1.011907602698274e-08,0.4959439860099029
1.012939658113853e-08,0.897208784455882,1.012939658113853e-08,0.9343738304777204,1.012939658113853e-08,0.4393121990785424,1.012939658113853e-08,1.387199165749502,1.012939658113853e-08,0.495061631399178
1.013752291618321e-08,0.679105879984845,1.013752291618321e-08,0.9339856512299234,1.013752291618321e-08,0.4374480575230794,1.013752291618321e-08,1.442027061552065,1.013752291618321e-08,0.496537593706844
1.014339976212725e-08,0.5328027393093155,1.014339976212725e-08,0.9350554310615402,1.014339976212725e-08,0.436503657717946,1.014339976212725e-08,1.472801659368056,1.014339976212725e-08,0.4985517733435942
1.014937294282141e-08,0.4089856107049102,1.014937294282141e-08,0.9361576922758699,1.014937294282141e-08,0.4357123856418907,1.014937294282141e-08,1.498146020329143,1.014937294282141e-08,0.5004453066339791
1.015692440333461e-08,0.2855560920870755,1.015692440333461e-08,0.9373164258810274,1.015692440333461e-08,0.4353205740422018,1.015692440333461e-08,1.525612647354832,1.015692440333461e-08,0.5019958518388256
1.016381315557436e-08,0.1985652694508524,1.016381315557436e-08,0.9381796839268621,1.016381315557436e-08,0.4354121204112361,1.016381315557436e-08,1.548755129145509,1.016381315557436e-08,0.502767563515626
1.017156538612766e-08,0.1279270008292952,1.017156538612766e-08,0.9387625031970821,1.017156538612766e-08,0.4353938086891794,1.017156538612766e-08,1.576043338967485,1.017156538612766e-08,0.5033686945079028
1.018084234989509e-08,0.07646926458881524,1.018084234989509e-08,0.9391673545744754,1.018084234989509e-08,0.4354323603761582,1.018084234989509e-08,1.609758111706174,1.018084234989509e-08,0.5037349941983171
1.019090115953284e-08,0.04590352396643212,1.019090115953284e-08,0.9393683056983672,1.019090115953284e-08,0.4353931597124137,1.019090115953284e-08,1.644418659737242,1.019090115953284e-08,0.5039751459859535
1.020167655129401e-08,0.02824689233785841,1.020167655129401e-08,0.93945641954904,1.020167655129401e-08,0.4353675926332135,1.020167655129401e-08,1.676845766539905,1.020167655129401e-08,0.5040888269158266
1.021380598854545e-08,0.01756009580125961,1.021380598854545e-08,0.9394776155083757,1.021380598854545e-08,0.4353022740551428,1.021380598854545e-08,1.706652982440626,1.021380598854545e-08,0.5041753414532328
1.022826153738996e-08,0.01074524903319357,1.022826153738996e-08,0.939466850815402,1.022826153738996e-08,0.4352395722488646,1.022826153738996e-08,1.733676412000395,1.022826153738996e-08,0.5042272785665374
1.02464609827899e-08,0.006213633745852491,1.02464609827899e-08,0.9394339513657677,1.02464609827899e-08,0.4351471727376729,1.02464609827899e-08,1.757323911688254,1.02464609827899e-08,0.5042867786280948
1.02704575998923e-08,0.003202561373661045,1.02704575998923e-08,0.9393882714561212,1.02704575998923e-08,0.4350453215678793,1.02704575998923e-08,1.776445419712844,1.02704575998923e-08,0.5043429498882419
1.030415508930596e-08,0.001297840687714116,1.030415508930596e-08,0.9393250144159971,1.030415508930596e-08,0.4349041400991366,1.030415508930596e-08,1.790031949984736,1.030415508930596e-08,0.5044208743168606
1.034505683743463e-08,0.000423027997693946,1.034505683743463e-08,0.9392554015557086,1.034505683743463e-08,0.4347585459142594,1.034505683743463e-08,1.79653915784759,1.034505683743463e-08,0.5044968556414492
1.03953644857089e-08,0.0001062641478123949,1.03953644857089e-08,0.9391763821364549,1.03953644857089e-08,0.4345904741352975,1.03953644857089e-08,1.799023999458859,1.03953644857089e-08,0.5045859080011574
1.046053397442131e-08,9.330592380154255e-06,1.046053397442131e-08,0.939085293916325,1.046053397442131e-08,0.4344053426268036,1.046053397442131e-08,1.799711478231643,1.046053397442131e-08,0.5046799512895215
1.055442471266e-08,3.153515986411789e-06,1.055442471266e-08,0.9389711945552095,1.055442471266e-08,0.4341697512643136,1.055442471266e-08,1.799844190152822,1.055442471266e-08,0.5048014432908958
1.070540768775484e-08,-3.967034971403714e-07,1.070540768775484e-08,0.9388205533286235,1.070540768775484e-08,0.4338694926135812,1.070540768775484e-08,1.799876256511876,1.070540768775484e-08,0.5049510607150423
1.10056468706684e-08,1.856357866160209e-06,1.10056468706684e-08,0.9385958760234463,1.10056468706684e-08,0.4334278409526734,1.10056468706684e-08,1.799925619374795,1.10056468706684e-08,0.5051680350707728
1.13875117285359e-08,-9.34527572043267e-07,1.13875117285359e-08,0.9383987749824027,1.13875117285359e-08,0.4330556029971606,1.13875117285359e-08,1.799950853051597,1.13875117285359e-08,0.505343171985242
1.17875117285359e-08,1.207116580808248e-06,1.17875117285359e-08,0.9382495026140298,1.17875117285359e-08,0.4327782235131706,1.17875117285359e-08,1.799965492156679,1.17875117285359e-08,0.5054712791008592
1.21875117285359e-08,-8.381350855212867e-07,1.21875117285359e-08,0.9381353354938032,1.21875117285359e-08,0.4325751088151588,1.21875117285359e-08,1.799973572365067,1.21875117285359e-08,0.5055602266786444
1.25875117285359e-08,8.817430097766437e-07,1.25875117285359e-08,0.9380425107934391,1.25875117285359e-08,0.4324099653251091,1.25875117285359e-08,1.799978536083324,1.25875117285359e-08,0.50563254546833
1.29875117285359e-08,-6.600703459404397e-07,1.29875117285359e-08,0.9379657076153645,1.29875117285359e-08,0.432279147650227,1.29875117285359e-08,1.799982657202491,1.29875117285359e-08,0.5056865599651374
1.33875117285359e-08,6.472766199848441e-07,1.33875117285359e-08,0.9378992406601201,1.33875117285359e-08,0.4321642119508837,1.33875117285359e-08,1.799984653000039,1.33875117285359e-08,0.5057350287092364
1.37875117285359e-08,-4.949592116059706e-07,1.37875117285359e-08,0.9378419918917984,1.37875117285359e-08,0.4320700091050986,1.37875117285359e-08,1.799987327470497,1.37875117285359e-08,0.5057719827866998
1.41875117285359e-08,4.689477264437898e-07,1.41875117285359e-08,0.9377905380334056,1.41875117285359e-08,0.4319829250986018,1.41875117285359e-08,1.799988153877292,1.41875117285359e-08,0.5058076129348038
1.45875117285359e-08,-3.588522403948559e-07,1.45875117285359e-08,0.9377451861121012,1.45875117285359e-08,0.4319104405580849,1.45875117285359e-08,1.799990105564188,1.45875117285359e-08,0.5058347455540163
1.479875586426795e-08,2.89440058151085e-07,1.479875586426795e-08,0.9377224363362068,1.479875586426795e-08,0.431871763402617,1.479875586426795e-08,1.799989965744393,1.479875586426795e-08,0.5058506729335898
1.501e-08,-1.718099884026625e-07,1.501e-08,0.9377015960726061,1.501e-08,0.4318398461618543,1.501e-08,1.799991109162691,1.501e-08,0.5058617499107518
1.50128375556507e-08,-0.0006839252062740396,1.50128375556507e-08,0.9376719852123596,1.50128375556507e-08,0.4318159933722932,1.50128375556507e-08,1.797713400809992,1.50128375556507e-08,0.5058559918400665
1.501557493261109e-08,-0.001281201115858852,1.501557493261109e-08,0.9376544485700863,1.501557493261109e-08,0.431803538453327,1.501557493261109e-08,1.795461779893025,1.501557493261109e-08,0.5058509101167593
1.501804774441874e-08,-0.001163465865589856,1.501804774441874e-08,0.9376904989000558,1.501804774441874e-08,0.4318359905064179,1.501804774441874e-08,1.794969355289747,1.501804774441874e-08,0.505854508393638
1.502e-08,-0.0005339363092610114,1.502e-08,0.9377259671481882,1.502e-08,0.4318596437116887,1.502e-08,1.796159275752329,1.502e-08,0.5058663234364995
1.502029409175212e-08,-0.0002715393530259939,1.502029409175212e-08,0.9377386890195608,1.502029409175212e-08,0.4318709941091358,1.502029409175212e-08,1.796816185362796,1.502029409175212e-08,0.505867694910425
1.502088227525637e-08,0.0001890015007151367,1.502088227525637e-08,0.9377591564055133,1.502088227525637e-08,0.4318874163339567,1.502088227525637e-08,1.798129955742726,1.502088227525637e-08,0.5058717400715567
1.502142764500888e-08,0.0005405159894168691,1.502142764500888e-08,0.9377715480407767,1.502142764500888e-08,0.4318952055306264,1.502142764500888e-08,1.799334079211521,1.502142764500888e-08,0.5058763425101502
1.502251838451391e-08,0.001209551294235824,1.502251838451391e-08,0.9377894305369355,1.502251838451391e-08,0.4319042800519102,1.502251838451391e-08,1.801776652227467,1.502251838451391e-08,0.5058851504850252
1.502469986352397e-08,0.002345954163208621,1.502469986352397e-08,0.9378036477212034,1.502469986352397e-08,0.4319073349832417,1.502469986352397e-08,1.806517710990142,1.502469986352397e-08,0.5058963127379617
1.502906282154409e-08,0.003909627490644278,1.502906282154409e-08,0.9377943662385666,1.502906282154409e-08,0.4319062775840744,1.502906282154409e-08,1.815231700345361,1.502906282154409e-08,0.5058880886544922
1.503672091133091e-08,0.004880923457446712,1.503672091133091e-08,0.9377553701192877,1.503672091133091e-08,0.431881472495905,1.503672091133091e-08,1.827317719811398,1.503672091133091e-08,0.5058738976233826
1.504435472405218e-08,0.001492598641264855,1.504435472405218e-08,0.9376002440473971,1.504435472405218e-08,0.4317764940482131,1.504435472405218e-08,1.822706574635488,1.504435472405218e-08,0.505823749999184
1.505249409876928e-08,-0.01074321711351718,1.505249409876928e-08,0.9372945590625367,1.505249409876928e-08,0.4315504783704371,1.505249409876928e-08,1.780050488331889,1.505249409876928e-08,0.5057440806920996
1.506141673899364e-08,-0.03114353087636258,1.506141673899364e-08,0.9370126609710886,1.506141673899364e-08,0.4313182584885898,1.506141673899364e-08,1.678076081541183,1.506141673899364e-08,0.5056944024824988
1.507322839534228e-08,-0.0617818343830724,1.507322839534228e-08,0.9366794472113347,1.507322839534228e-08,0.4309826823106759,1.507322839534228e-08,1.461204791978286,1.507322839534228e-08,0.5056967649006587
1.50855348772136e-08,-0.09086905479351157,1.50855348772136e-08,0.9362650323758818,1.50855348772136e-08,0.4305760608897196,1.50855348772136e-08,1.173792931686329,1.50855348772136e-08,0.5056889714861622
1.509613304949276e-08,-0.1135632478698471,1.509613304949276e-08,0.9368932136167779,1.509613304949276e-08,0.4308930900089831,1.509613304949276e-08,0.9062625579026786,1.509613304949276e-08,0.5060001236077949
1.510698400615156e-08,-0.1373661288606575,1.510698400615156e-08,0.9392887913161098,1.510698400615156e-08,0.4324842718789506,1.510698400615156e-08,0.6332762027744344,1.510698400615156e-08,0.5068045194371591
1.511677840894049e-08,-0.1569724552013667,1.511677840894049e-08,0.9424841034545124,1.511677840894049e-08,0.4354917939499792,1.511677840894049e-08,0.4092742386695877,1.511677840894049e-08,0.5069923095045332
1.512780642677211e-08,-0.1748062495351601,1.512780642677211e-08,0.9458414622999954,1.512780642677211e-08,0.4395217097718526,1.512780642677211e-08,0.2180192333653558,1.512780642677211e-08,0.5063197525281429
1.513759875856668e-08,-0.1848457519378296,1.513759875856668e-08,0.9482947667033762,1.513759875856668e-08,0.4419546688951432,1.513759875856668e-08,0.1085549115774677,1.513759875856668e-08,0.506340097808233
1.514669334985902e-08,-0.1888119183561985,1.514669334985902e-08,0.9499244034222789,1.514669334985902e-08,0.4428246209658023,1.514669334985902e-08,0.05434011111230849,1.514669334985902e-08,0.5070997824564766
1.515528299316134e-08,-0.190273018465981,1.515528299316134e-08,0.9499889082868155,1.515528299316134e-08,0.4433740694377862,1.515528299316134e-08,0.03045627331620215,1.515528299316134e-08,0.5066148388490292
1.516621710785918e-08,-0.1909673738401897,1.516621710785918e-08,0.9492438724112422,1.516621710785918e-08,0.4438773806424837,1.516621710785918e-08,0.01655525453343827,1.516621710785918e-08,0.5053664917687585
1.517707351899854e-08,-0.1910224406579829,1.517707351899854e-08,0.9484892151475209,1.517707351899854e-08,0.4442660258400297,1.517707351899854e-08,0.01024709498236008,1.517707351899854e-08,0.5042231893074912
1.519158130483834e-08,-0.1907085367511342,1.519158130483834e-08,0.94781466540526,1.519158130483834e-08,0.4446990272974098,1.519158130483834e-08,0.006171005656347428,1.519158130483834e-08,0.5031156381078503
1.520771113039914e-08,-0.190321210426112,1.520771113039914e-08,0.9473840620772522,1.520771113039914e-08,0.4451624420990065,1.520771113039914e-08,0.003907893593133331,1.520771113039914e-08,0.5022216199782457
1.522559053678394e-08,-0.1920398363975701,1.522559053678394e-08,0.9471410376625806,1.522559053678394e-08,0.4456199647310564,1.522559053678394e-08,0.00263241395631462,1.522559053678394e-08,0.5015210729315243
1.524499609141146e-08,-0.198129835839623,1.524499609141146e-08,0.9470229449076081,1.524499609141146e-08,0.4460251013554084,1.524499609141146e-08,0.002047768620794539,1.524499609141146e-08,0.5009978435521997
1.52695588987502e-08,-0.2017602108432414,1.52695588987502e-08,0.9470255268068153,1.52695588987502e-08,0.4465427875871262,1.52695588987502e-08,0.001831644516867523,1.52695588987502e-08,0.5004827392196891
1.529976342996654e-08,-0.1885152743222514,1.529976342996654e-08,0.9470310015244831,1.529976342996654e-08,0.4470779427311787,1.529976342996654e-08,0.00180968034273518,1.529976342996654e-08,0.4999530587933044
1.532782920305775e-08,-0.1530465316583472,1.532782920305775e-08,0.9470660075722857,1.532782920305775e-08,0.4477900385367922,1.532782920305775e-08,0.001654570781537684,1.532782920305775e-08,0.4992759690354935
1.535305739910066e-08,-0.1004327543310876,1.535305739910066e-08,0.9472219137824129,1.535305739910066e-08,0.4481830222287621,1.535305739910066e-08,0.00162073083859718,1.535305739910066e-08,0.4990388915536508
1.538545031302347e-08,-0.00576978968859044,1.538545031302347e-08,0.9473439900304389,1.538545031302347e-08,0.4486085887909086,1.538545031302347e-08,0.00140070464047317,1.538545031302347e-08,0.4987354012395303
1.541062124112491e-08,0.08582226458024107,1.541062124112491e-08,0.9474233059693923,1.541062124112491e-08,0.4487595076327633,1.541062124112491e-08,0.001178645891778084,1.541062124112491e-08,0.498663798336629
1.544443888663341e-08,0.2243682495981145,1.544443888663341e-08,0.947511106324877,1.544443888663341e-08,0.4489766856304523,1.544443888663341e-08,0.001119716735108247,1.544443888663341e-08,0.4985344206944247
1.548771742151059e-08,0.3925548025718056,1.548771742151059e-08,0.9476201791935656,1.548771742151059e-08,0.4490930255783527,1.548771742151059e-08,0.0008861789749203372,1.548771742151059e-08,0.4985271536152129
1.552319899576803e-08,0.510427753619028,1.552319899576803e-08,0.9477032306211712,1.552319899576803e-08,0.4491849267297865,1.552319899576803e-08,0.0006567517608996744,1.552319899576803e-08,0.4985183038913847
1.556800079996022e-08,0.6453223482364638,1.556800079996022e-08,0.947801982031256,1.556800079996022e-08,0.4491705211633711,1.556800079996022e-08,0.0004249393467061659,1.556800079996022e-08,0.4986314608678848
1.562366106537707e-08,0.8104406020543914,1.562366106537707e-08,0.9479427616648777,1.562366106537707e-08,0.4491781262155942,1.562366106537707e-08,0.0003946661582473238,1.562366106537707e-08,0.4987646354492835
1.566957823333292e-08,0.9519737748542293,1.566957823333292e-08,0.9480740589885528,1.566957823333292e-08,0.4491551532549845,1.566957823333292e-08,0.0004372422998124487,1.566957823333292e-08,0.4989189057335683
1.572635217404686e-08,1.122946535139137,1.572635217404686e-08,0.9482678214805905,1.572635217404686e-08,0.449235956083321,1.572635217404686e-08,0.0004482250158055838,1.572635217404686e-08,0.4990318653972695
1.579982730672269e-08,1.312016060000289,1.579982730672269e-08,0.9485436520884961,1.579982730672269e-08,0.4493831145496032,1.579982730672269e-08,0.000412304195863555,1.579982730672269e-08,0.4991605375388929
1.586692527946945e-08,1.443496253360644,1.586692527946945e-08,0.9488134843772293,1.586692527946945e-08,0.4496214057272083,1.586692527946945e-08,0.0003729852382057926,1.586692527946945e-08,0.499192078650021
1.596360663862172e-08,1.576804991227885,1.596360663862172e-08,0.9492032806719835,1.596360663862172e-08,0.4499399710919575,1.596360663862172e-08,0.0003173793180438664,1.596360663862172e-08,0.499263309580026
1.607347411230339e-08,1.671626020306513,1.607347411230339e-08,0.9496345274795547,1.607347411230339e-08,0.4502740716311797,1.607347411230339e-08,0.0002524988503200337,1.607347411230339e-08,0.499360455848375
1.617965183688436e-08,1.725771264009195,1.617965183688436e-08,0.9500990976080241,1.617965183688436e-08,0.4504604515563928,1.617965183688436e-08,0.0001814763058080777,1.617965183688436e-08,0.4996386460516313
1.629810352276222e-08,1.759557043480196,1.629810352276222e-08,0.9508068144891956,1.629810352276222e-08,0.4506145345123103,1.629810352276222e-08,8.499211878035914e-05,1.629810352276222e-08,0.5001922799768852
1.639420927016414e-08,1.774843974873049,1.639420927016414e-08,0.9510583463512902,1.639420927016414e-08,0.4506923132367677,1.639420927016414e-08,8.921774417277562e-05,1.639420927016414e-08,0.5003660331145225
1.654558631230875e-08,1.788328487368709,1.654558631230875e-08,0.9513473855311223,1.654558631230875e-08,0.4507789970212942,1.654558631230875e-08,1.035044320726115e-05,1.654558631230875e-08,0.5005683885098281
1.666072003685793e-08,1.793474569252489,1.666072003685793e-08,0.9513593952868873,1.666072003685793e-08,0.4508008913918151,1.666072003685793e-08,2.693849940583373e-05,1.666072003685793e-08,0.5005585038950722
1.681370542799769e-08,1.797070849687758,1.681370542799769e-08,0.9514378563201172,1.681370542799769e-08,0.4508265109132567,1.681370542799769e-08,-6.139340036356732e-06,1.681370542799769e-08,0.5006113454068606
1.69972260372374e-08,1.798921336077811,1.69972260372374e-08,0.9514078243250874,1.69972260372374e-08,0.4508289900375678,1.69972260372374e-08,1.096038186106842e-05,1.69972260372374e-08,0.5005788342875196
1.727968827392139e-08,1.799820395685876,1.727968827392139e-08,0.95145145971689,1.727968827392139e-08,0.4508400638143446,1.727968827392139e-08,-8.101853322304821e-06,1.727968827392139e-08,0.5006113959025454
1.767968827392139e-08,1.799998501538314,1.767968827392139e-08,0.9514136294833099,1.767968827392139e-08,0.4508343069708206,1.767968827392139e-08,7.573674334627827e-06,1.767968827392139e-08,0.5005793225124893
1.807968827392139e-08,1.799992225352375,1.807968827392139e-08,0.9514518545207913,1.807968827392139e-08,0.4508411067255104,1.807968827392139e-08,-6.896892125127674e-06,1.807968827392139e-08,0.5006107477952809
1.847968827392139e-08,1.799992850532753,1.847968827392139e-08,0.9514162316420455,1.847968827392139e-08,0.4508347041773104,1.847968827392139e-08,6.302673789128456e-06,1.847968827392139e-08,0.5005815274647352
1.887968827392139e-08,1.79999172121177,1.887968827392139e-08,0.951452329464994,1.887968827392139e-08,0.4508414197398647,1.887968827392139e-08,-5.708658736233069e-06,1.887968827392139e-08,0.5006109097251292
1.927968827392139e-08,1.799992705664882,1.927968827392139e-08,0.951418685984218,1.927968827392139e-08,0.4508351195529161,1.927968827392139e-08,5.200685847800581e-06,1.927968827392139e-08,0.5005835664313019
1.967968827392139e-08,1.799991708602834,1.967968827392139e-08,0.9514527807520375,1.967968827392139e-08,0.4508417426222094,1.967968827392139e-08,-4.689368548715474e-06,1.967968827392139e-08,0.5006110381298281
2e-08,1.799992487478109,2e-08,0.9514211348555789,2e-08,0.4508355510683629,2e-08,4.154097221024367e-06,2e-08,0.500585583787216
